0,0,5702400,1,0,0,-9.1900,-75.0152
0,0,5702400,1,0,0,-9.1900,-75.0152
0,0,5875200,6,0,0,-9.1900,-75.0152
0,0,5961600,7,0,0,-9.1900,-75.0152
0,0,6048000,11,0,0,-9.1900,-75.0152
0,0,6048000,11,0,0,-9.1900,-75.0152
0,0,6220800,15,0,0,-9.1900,-75.0152
0,0,6134400,28,0,0,-9.1900,-75.0152
0,0,6393600,38,0,0,-9.1900,-75.0152
0,0,6480000,43,0,0,-9.1900,-75.0152
0,0,6566400,86,0,0,-9.1900,-75.0152
0,0,6652800,117,0,1,-9.1900,-75.0152
0,0,6739200,145,0,1,-9.1900,-75.0152
0,0,6825600,234,0,1,-9.1900,-75.0152
0,0,6912000,234,3,1,-9.1900,-75.0152
0,0,6998400,318,5,1,-9.1900,-75.0152
0,0,7084800,363,5,1,-9.1900,-75.0152
