0,0,5184000,2,0,0,-31.9505,115.8605
0,0,5270400,2,1,0,-31.9505,115.8605
0,0,5270400,2,1,0,-31.9505,115.8605
0,0,5270400,2,1,0,-31.9505,115.8605
0,0,5270400,2,1,0,-31.9505,115.8605
0,0,5616000,3,1,0,-31.9505,115.8605
0,0,5616000,3,1,0,-31.9505,115.8605
0,0,5616000,3,1,0,-31.9505,115.8605
0,0,5616000,3,1,0,-31.9505,115.8605
0,0,5961600,4,1,0,-31.9505,115.8605
0,0,6048000,6,1,0,-31.9505,115.8605
0,0,6134400,9,1,0,-31.9505,115.8605
0,0,6134400,9,1,0,-31.9505,115.8605
0,0,6134400,14,1,0,-31.9505,115.8605
0,0,6393600,17,1,0,-31.9505,115.8605
0,0,6393600,17,1,0,-31.9505,115.8605
0,0,6566400,28,1,0,-31.9505,115.8605
0,0,6652800,31,1,0,-31.9505,115.8605
0,0,6739200,35,1,0,-31.9505,115.8605
0,0,6825600,52,1,0,-31.9505,115.8605
0,0,6912000,64,1,0,-31.9505,115.8605
0,0,6998400,90,1,0,-31.9505,115.8605
0,0,7084800,120,1,0,-31.9505,115.8605
