0,0,2332800,1,0,0,12.5657,104.9910
0,0,2419200,1,0,0,12.5657,104.9910
0,0,2505600,1,0,0,12.5657,104.9910
0,0,2592000,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,2678400,1,0,0,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,3715200,1,0,1,12.5657,104.9910
0,0,5875200,2,0,1,12.5657,104.9910
0,0,5875200,2,0,1,12.5657,104.9910
0,0,5875200,2,0,1,12.5657,104.9910
0,0,6134400,3,0,1,12.5657,104.9910
0,0,6134400,3,0,1,12.5657,104.9910
0,0,6134400,5,0,1,12.5657,104.9910
0,0,6393600,7,0,1,12.5657,104.9910
0,0,6393600,7,0,1,12.5657,104.9910
0,0,6393600,7,0,1,12.5657,104.9910
0,0,6652800,33,0,1,12.5657,104.9910
0,0,6739200,35,0,1,12.5657,104.9910
0,0,6825600,37,0,1,12.5657,104.9910
0,0,6912000,51,0,1,12.5657,104.9910
0,0,6998400,53,0,1,12.5657,104.9910
0,0,7084800,84,0,1,12.5657,104.9910
