0,0,4924800,2,0,0,47.5162,14.5501
0,0,5011200,3,0,0,47.5162,14.5501
0,0,5011200,3,0,0,47.5162,14.5501
0,0,5184000,9,0,0,47.5162,14.5501
0,0,5270400,14,0,0,47.5162,14.5501
0,0,5356800,18,0,0,47.5162,14.5501
0,0,5443200,21,0,0,47.5162,14.5501
0,0,5529600,29,0,0,47.5162,14.5501
0,0,5616000,41,0,0,47.5162,14.5501
0,0,5702400,55,0,0,47.5162,14.5501
0,0,5788800,79,0,0,47.5162,14.5501
0,0,5875200,104,0,0,47.5162,14.5501
0,0,5961600,131,0,2,47.5162,14.5501
0,0,6048000,182,0,4,47.5162,14.5501
0,0,6134400,246,0,4,47.5162,14.5501
0,0,6220800,302,1,4,47.5162,14.5501
0,0,6134400,504,1,6,47.5162,14.5501
0,0,6393600,655,1,6,47.5162,14.5501
0,0,6480000,860,1,6,47.5162,14.5501
0,0,6566400,1018,3,6,47.5162,14.5501
0,0,6652800,1332,3,1,47.5162,14.5501
0,0,6739200,1646,4,9,47.5162,14.5501
0,0,6825600,2013,6,9,47.5162,14.5501
0,0,6912000,2388,6,9,47.5162,14.5501
0,0,6998400,2814,8,9,47.5162,14.5501
0,0,7084800,3244,16,9,47.5162,14.5501
