0,0,5184000,1,0,0,53.1424,-7.6921
0,0,5270400,1,0,0,53.1424,-7.6921
0,0,5270400,1,0,0,53.1424,-7.6921
0,0,5443200,2,0,0,53.1424,-7.6921
0,0,5529600,6,0,0,53.1424,-7.6921
0,0,5529600,6,0,0,53.1424,-7.6921
0,0,5702400,18,0,0,53.1424,-7.6921
0,0,5702400,18,0,0,53.1424,-7.6921
0,0,5875200,19,0,0,53.1424,-7.6921
0,0,5961600,21,0,0,53.1424,-7.6921
0,0,6048000,34,0,0,53.1424,-7.6921
0,0,6134400,43,1,0,53.1424,-7.6921
0,0,6134400,43,1,0,53.1424,-7.6921
0,0,6134400,90,1,0,53.1424,-7.6921
0,0,6393600,129,2,0,53.1424,-7.6921
0,0,6393600,129,2,0,53.1424,-7.6921
0,0,6566400,169,2,0,53.1424,-7.6921
0,0,6652800,223,2,5,53.1424,-7.6921
0,0,6739200,292,2,5,53.1424,-7.6921
0,0,6825600,557,3,5,53.1424,-7.6921
0,0,6912000,683,3,5,53.1424,-7.6921
0,0,6998400,785,3,5,53.1424,-7.6921
0,0,7084800,906,4,5,53.1424,-7.6921
