0,0,5529600,1,0,0,33.8869,9.5375
0,0,5529600,1,0,0,33.8869,9.5375
0,0,5529600,1,0,0,33.8869,9.5375
0,0,5529600,1,0,0,33.8869,9.5375
0,0,5875200,2,0,0,33.8869,9.5375
0,0,5875200,2,0,0,33.8869,9.5375
0,0,6048000,5,0,0,33.8869,9.5375
0,0,6134400,7,0,0,33.8869,9.5375
0,0,6134400,7,0,0,33.8869,9.5375
0,0,6134400,16,0,0,33.8869,9.5375
0,0,6393600,18,0,0,33.8869,9.5375
0,0,6393600,18,0,0,33.8869,9.5375
0,0,6566400,20,0,0,33.8869,9.5375
0,0,6652800,24,0,0,33.8869,9.5375
0,0,6739200,29,0,0,33.8869,9.5375
0,0,6825600,39,1,0,33.8869,9.5375
0,0,6912000,54,1,0,33.8869,9.5375
0,0,6998400,60,1,0,33.8869,9.5375
0,0,7084800,75,3,1,33.8869,9.5375
