0,0,5356800,2,0,0,39.3999,-8.2245
0,0,5443200,2,0,0,39.3999,-8.2245
0,0,5529600,5,0,0,39.3999,-8.2245
0,0,5616000,8,0,0,39.3999,-8.2245
0,0,5702400,13,0,0,39.3999,-8.2245
0,0,5788800,20,0,0,39.3999,-8.2245
0,0,5875200,30,0,0,39.3999,-8.2245
0,0,5875200,30,0,0,39.3999,-8.2245
0,0,6048000,41,0,0,39.3999,-8.2245
0,0,6134400,59,0,0,39.3999,-8.2245
0,0,6134400,59,0,0,39.3999,-8.2245
0,0,6134400,112,0,1,39.3999,-8.2245
0,0,6393600,169,0,2,39.3999,-8.2245
0,0,6480000,245,0,2,39.3999,-8.2245
0,0,6566400,331,0,3,39.3999,-8.2245
0,0,6652800,448,1,3,39.3999,-8.2245
0,0,6739200,448,2,3,39.3999,-8.2245
0,0,6825600,785,3,3,39.3999,-8.2245
0,0,6912000,1020,6,5,39.3999,-8.2245
0,0,6998400,1280,12,5,39.3999,-8.2245
0,0,7084800,1600,14,5,39.3999,-8.2245
