0,0,4924800,1,0,0,45.9432,24.9668
0,0,5011200,1,0,0,45.9432,24.9668
0,0,5097600,3,0,0,45.9432,24.9668
0,0,5097600,3,0,0,45.9432,24.9668
0,0,5097600,3,0,0,45.9432,24.9668
0,0,5097600,3,0,0,45.9432,24.9668
0,0,5443200,3,0,0,45.9432,24.9668
0,0,5529600,4,0,1,45.9432,24.9668
0,0,5616000,6,0,1,45.9432,24.9668
0,0,5702400,9,0,1,45.9432,24.9668
0,0,5788800,9,0,3,45.9432,24.9668
0,0,5875200,15,0,3,45.9432,24.9668
0,0,5875200,15,0,3,45.9432,24.9668
0,0,6048000,25,0,3,45.9432,24.9668
0,0,6134400,45,0,6,45.9432,24.9668
0,0,6220800,49,0,6,45.9432,24.9668
0,0,6134400,89,0,7,45.9432,24.9668
0,0,6393600,123,0,9,45.9432,24.9668
0,0,6480000,131,0,9,45.9432,24.9668
0,0,6566400,158,0,9,45.9432,24.9668
0,0,6652800,184,0,16,45.9432,24.9668
0,0,6739200,260,0,19,45.9432,24.9668
0,0,6825600,277,0,25,45.9432,24.9668
0,0,6912000,308,0,25,45.9432,24.9668
0,0,6998400,367,0,52,45.9432,24.9668
0,0,7084800,433,3,64,45.9432,24.9668
